date,tickers
2004-01-07,"A,AABA,AAPL,ABC,ABI,ABKFQ,ABS,ABT,ACV,ADBE,ADCT,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,ALL,ALTR,AM,AMAT,AMCC,AMD,AMGN,AN,ANDW,ANTM,AON,APA,APC,APCC,APD,APOL,ARNC,ASH,ASO,AT,ATI,AV,AVP,AVY,AW,AWE,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCR,BDK,BDX,BEAM,BEN,BF.B,BHGE,BIG,BIIB,BJS,BK,BLL,BLS,BMC,BMET,BMS,BMY,BNI,BOL,BR,BRCM,BSC,BSX,BUD,C,CA,CAG,CAH,CAR,CAT,CB,CBE,CBS,CCE,CCL,CCTYQ,CCU,CE,CEG,CF,CFC,CHIR,CI,CIEN,CIN,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CMVT,CNP,COF,COL,COP,COST,CPB,CPNLQ,CPWR,CR,CSCO,CSX,CTAS,CTB,CTL,CTX,CTXS,CVG,CVS,CVX,D,DALRQ,DCNAQ,DD,DDS,DE,DELL,DG,DGX,DHR,DIS,DJ,DLX,DOV,DOW,DPHIQ,DRI,DTE,DUK,DVN,DXC,DYN,EA,EBAY,EC,ECL,ED,EDS,EFX,EIX,EKDKQ,EMC,EMN,EMR,EOG,EOP,EP,EQR,ESRX,ETN,ETR,EXC,F,FBF,FCX,FDC,FDO,FDX,FE,FHN,FII,FISV,FITB,FLR,FMCC,FNMA,FRX,FTR,G,GAS,GD,GDT,GDW,GE,GENZ,GIS,GLK,GLW,GP,GPC,GPS,GR,GS,GT,GTW,GWW,HAL,HAS,HBAN,HCA,HCR,HD,HES,HET,HIG,HLT,HMA,HNZ,HOG,HON,HOT,HPC,HPQ,HRB,HSH,HSY,HUM,IBM,IFF,IGT,INTC,INTU,IP,IPG,IR,ITT,ITW,JAVA,JBL,JCI,JCP,JHF,JNJ,JNS,JNY,JP,JPM,JWN,K,KATE,KBH,KEY,KG,KLAC,KMB,KMG,KMI,KO,KR,KRB,KRI,KSE,KSS,L,LB,LEG,LEHMQ,LLTC,LLY,LMT,LNC,LOW,LPX,LSI,LU,LUV,LXK,M,MAR,MAS,MAT,MAY,MBI,MCD,MCK,MCO,MDP,MDT,MEDI,MEL,MER,MERQ,MET,MHS,MI,MIL,MKC,MMC,MMM,MO,MOLX,MON,MRK,MRO,MS,MSFT,MSI,MTG,MTLQQ,MU,MWV,MWW,MXIM,MYG,NAV,NBR,NCC,NCR,NE,NEE,NEM,NFB,NI,NKE,NOC,NOVL,NSC,NSM,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NXTL,NYT,ODP,OMC,OMX,ONE,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PCS,PD,PEG,PEP,PFE,PFG,PG,PGL,PGN,PGR,PH,PHM,PKI,PLD,PLL,PMCS,PNC,PNW,PPG,PPL,PRU,PSFT,PTC,PTV,PVN,PWER,PX,Q,QCOM,QLGC,R,RAI,RBK,RDC,RF,RHI,RIG,ROH,ROK,RRD,RSHCQ,RTN,RX,S,SAF,SANM,SBL,SBUX,SCHW,SDS,SEBL,SEE,SFA,SGP,SHW,SIAL,SLB,SLM,SLR,SNA,SNV,SO,SOTR,SPG,SPGI,SPLS,SRE,STI,STJ,STT,SUN,SVU,SWK,SWY,SYK,SYMC,SYY,T,TAP,TE,TEK,TER,TGNA,TGT,THC,TIF,TIN,TJX,TLAB,TMK,TMO,TNB,TOY,TRB,TROW,TRV,TSG,TT,TUP,TWX,TXN,TXT,TXU,UCL,UIS,UNH,UNM,UNP,UPC,UPS,USB,UST,UTX,UVN,VFC,VIAV,VMC,VRTS,VSTNQ,VZ,WAMUQ,WAT,WB,WBA,WEN,WFC,WHR,WLP,WM,WMB,WMT,WNDXQ,WOR,WWY,WY,WYE,X,XEL,XL,XLNX,XOM,XRX,YUM,ZBH,ZION"
2004-01-13,"A,AABA,AAPL,ABC,ABI,ABKFQ,ABS,ABT,ACV,ADBE,ADCT,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,ALL,ALTR,AM,AMAT,AMCC,AMD,AMGN,AN,ANDW,ANTM,AON,APA,APC,APCC,APD,APOL,ARNC,ASH,ASO,AT,ATI,AV,AVP,AVY,AW,AWE,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCR,BDK,BDX,BEAM,BEN,BF.B,BHGE,BIG,BIIB,BJS,BK,BLL,BLS,BMC,BMET,BMS,BMY,BNI,BOL,BR,BRCM,BSC,BSX,BUD,C,CA,CAG,CAH,CAR,CAT,CB,CBE,CBS,CCE,CCL,CCTYQ,CCU,CE,CEG,CF,CFC,CHIR,CI,CIEN,CIN,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CMVT,CNP,COF,COL,COP,COST,CPB,CPNLQ,CPWR,CR,CSCO,CSX,CTAS,CTB,CTL,CTX,CTXS,CVG,CVS,CVX,D,DALRQ,DCNAQ,DD,DDS,DE,DELL,DG,DGX,DHR,DIS,DJ,DLX,DOV,DOW,DPHIQ,DRI,DTE,DUK,DVN,DXC,DYN,EA,EBAY,EC,ECL,ED,EDS,EFX,EIX,EKDKQ,EMC,EMN,EMR,EOG,EOP,EP,EQR,ESRX,ETN,ETR,EXC,F,FBF,FCX,FDC,FDO,FDX,FE,FHN,FII,FISV,FITB,FLR,FMCC,FNMA,FRX,FTR,G,GAS,GD,GDT,GDW,GE,GENZ,GIS,GLK,GLW,GP,GPC,GPS,GR,GS,GT,GTW,GWW,HAL,HAS,HBAN,HCA,HCR,HD,HES,HET,HIG,HLT,HMA,HNZ,HOG,HON,HOT,HPC,HPQ,HRB,HSH,HSY,HUM,IBM,IFF,IGT,INTC,INTU,IP,IPG,IR,ITT,ITW,JAVA,JBL,JCI,JCP,JHF,JNJ,JNS,JNY,JP,JPM,JWN,K,KATE,KBH,KEY,KG,KLAC,KMB,KMG,KMI,KO,KR,KRB,KRI,KSE,KSS,L,LB,LEG,LEHMQ,LLTC,LLY,LMT,LNC,LOW,LPX,LSI,LU,LUV,LXK,M,MAR,MAS,MAT,MAY,MBI,MCD,MCK,MCO,MDP,MDT,MEDI,MEL,MER,MERQ,MET,MHS,MI,MIL,MKC,MMC,MMM,MO,MOLX,MON,MRK,MRO,MS,MSFT,MSI,MTG,MTLQQ,MU,MWV,MWW,MXIM,MYG,NAV,NBR,NCC,NCR,NE,NEE,NEM,NFB,NI,NKE,NOC,NOVL,NSC,NSM,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NXTL,NYT,ODP,OMC,OMX,ONE,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PCS,PD,PEG,PEP,PFE,PFG,PG,PGL,PGN,PGR,PH,PHM,PKI,PLD,PLL,PMCS,PNC,PNW,PPG,PPL,PRU,PSFT,PTC,PTV,PVN,PWER,PX,Q,QCOM,QLGC,R,RAI,RBK,RDC,RF,RHI,RIG,ROH,ROK,RRD,RSHCQ,RTN,RX,S,SAF,SANM,SBL,SBUX,SCHW,SDS,SEBL,SEE,SFA,SGP,SHW,SIAL,SLB,SLM,SLR,SNA,SNV,SO,SOTR,SPG,SPGI,SPLS,SRE,STI,STJ,STT,SUN,SVU,SWK,SWY,SYK,SYMC,SYY,T,TAP,TE,TEK,TER,TGNA,TGT,THC,TIF,TIN,TJX,TLAB,TMK,TMO,TNB,TOY,TRB,TROW,TRV,TSG,TT,TUP,TWX,TXN,TXT,TXU,UCL,UIS,UNH,UNM,UNP,UPC,UPS,USB,UST,UTX,UVN,VFC,VIAV,VMC,VRTS,VSTNQ,VZ,WAMUQ,WAT,WB,WBA,WEN,WFC,WHR,WLP,WM,WMB,WMT,WNDXQ,WOR,WWY,WY,WYE,X,XEL,XL,XLNX,XOM,XRX,YUM,ZBH,ZION"
2004-01-14,"A,AABA,AAPL,ABC,ABI,ABKFQ,ABS,ABT,ACV,ADBE,ADCT,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,ALL,ALTR,AM,AMAT,AMCC,AMD,AMGN,AN,ANDW,ANTM,AON,APA,APC,APCC,APD,APOL,ARNC,ASH,ASO,AT,ATI,AV,AVP,AVY,AW,AWE,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCR,BDK,BDX,BEAM,BEN,BF.B,BHGE,BIG,BIIB,BJS,BK,BLL,BLS,BMC,BMET,BMS,BMY,BNI,BOL,BR,BRCM,BSC,BSX,BUD,C,CA,CAG,CAH,CAR,CAT,CB,CBE,CBS,CCE,CCL,CCTYQ,CCU,CE,CEG,CF,CFC,CHIR,CI,CIEN,CIN,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CMVT,CNP,COF,COL,COP,COST,CPB,CPNLQ,CPWR,CR,CSCO,CSX,CTAS,CTB,CTL,CTX,CTXS,CVG,CVS,CVX,D,DALRQ,DCNAQ,DD,DDS,DE,DELL,DG,DGX,DHR,DIS,DJ,DLX,DOV,DOW,DPHIQ,DRI,DTE,DUK,DVN,DXC,DYN,EA,EBAY,EC,ECL,ED,EDS,EFX,EIX,EKDKQ,EMC,EMN,EMR,EOG,EOP,EP,EQR,ESRX,ETN,ETR,EXC,F,FBF,FCX,FDC,FDO,FDX,FE,FHN,FII,FISV,FITB,FLR,FMCC,FNMA,FRX,FTR,G,GAS,GD,GDT,GDW,GE,GENZ,GIS,GLK,GLW,GP,GPC,GPS,GR,GS,GT,GTW,GWW,HAL,HAS,HBAN,HCA,HCR,HD,HES,HET,HIG,HLT,HMA,HNZ,HOG,HON,HOT,HPC,HPQ,HRB,HSH,HSY,HUM,IBM,IFF,IGT,INTC,INTU,IP,IPG,IR,ITT,ITW,JAVA,JBL,JCI,JCP,JHF,JNJ,JNS,JNY,JP,JPM,JWN,K,KATE,KBH,KEY,KG,KLAC,KMB,KMG,KMI,KO,KR,KRB,KRI,KSE,KSS,L,LB,LEG,LEHMQ,LLTC,LLY,LMT,LNC,LOW,LPX,LSI,LU,LUV,LXK,M,MAR,MAS,MAT,MAY,MBI,MCD,MCK,MCO,MDP,MDT,MEDI,MEL,MER,MERQ,MET,MHS,MI,MIL,MKC,MMC,MMM,MO,MOLX,MON,MRK,MRO,MS,MSFT,MSI,MTG,MTLQQ,MU,MWV,MWW,MXIM,MYG,NAV,NBR,NCC,NCR,NE,NEE,NEM,NFB,NI,NKE,NOC,NOVL,NSC,NSM,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NXTL,NYT,ODP,OMC,OMX,ONE,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PCS,PD,PEG,PEP,PFE,PFG,PG,PGL,PGN,PGR,PH,PHM,PKI,PLD,PLL,PMCS,PNC,PNW,PPG,PPL,PRU,PSFT,PTC,PTV,PVN,PWER,PX,Q,QCOM,QLGC,R,RAI,RBK,RDC,RF,RHI,RIG,ROH,ROK,RRD,RSHCQ,RTN,RX,S,SAF,SANM,SBL,SBUX,SCHW,SDS,SEBL,SEE,SFA,SGP,SHW,SIAL,SLB,SLM,SLR,SNA,SNV,SO,SOTR,SPG,SPGI,SPLS,SRE,STI,STJ,STT,SUN,SVU,SWK,SWY,SYK,SYMC,SYY,T,TAP,TE,TEK,TER,TGNA,TGT,THC,TIF,TIN,TJX,TLAB,TMK,TMO,TNB,TOY,TRB,TROW,TRV,TSG,TT,TUP,TWX,TXN,TXT,TXU,UCL,UIS,UNH,UNM,UNP,UPC,UPS,USB,UST,UTX,UVN,VFC,VIAV,VMC,VRTS,VSTNQ,VZ,WAMUQ,WAT,WB,WBA,WEN,WFC,WHR,WLP,WM,WMB,WMT,WNDXQ,WOR,WWY,WY,WYE,X,XEL,XL,XLNX,XOM,XRX,YUM,ZBH,ZION"
2004-01-15,"A,AABA,AAPL,ABC,ABI,ABKFQ,ABS,ABT,ACV,ADBE,ADCT,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,ALL,ALTR,AM,AMAT,AMCC,AMD,AMGN,AN,ANDW,ANTM,AON,APA,APC,APCC,APD,APOL,ARNC,ASH,ASO,AT,ATI,AV,AVP,AVY,AW,AWE,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCR,BDK,BDX,BEAM,BEN,BF.B,BHGE,BIG,BIIB,BJS,BK,BLL,BLS,BMC,BMET,BMS,BMY,BNI,BOL,BR,BRCM,BSC,BSX,BUD,C,CA,CAG,CAH,CAR,CAT,CB,CBE,CBS,CCE,CCL,CCTYQ,CCU,CE,CEG,CF,CFC,CHIR,CI,CIEN,CIN,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CMVT,CNP,COF,COL,COP,COST,CPB,CPNLQ,CPWR,CR,CSCO,CSX,CTAS,CTB,CTL,CTX,CTXS,CVG,CVS,CVX,D,DALRQ,DCNAQ,DD,DDS,DE,DELL,DG,DGX,DHR,DIS,DJ,DLX,DOV,DOW,DPHIQ,DRI,DTE,DUK,DVN,DXC,DYN,EA,EBAY,EC,ECL,ED,EDS,EFX,EIX,EKDKQ,EMC,EMN,EMR,EOG,EOP,EP,EQR,ESRX,ETN,ETR,EXC,F,FBF,FCX,FDC,FDO,FDX,FE,FHN,FII,FISV,FITB,FLR,FMCC,FNMA,FRX,FTR,G,GAS,GD,GDT,GDW,GE,GENZ,GIS,GLK,GLW,GP,GPC,GPS,GR,GS,GT,GTW,GWW,HAL,HAS,HBAN,HCA,HCR,HD,HES,HET,HIG,HLT,HMA,HNZ,HOG,HON,HOT,HPC,HPQ,HRB,HSH,HSY,HUM,IBM,IFF,IGT,INTC,INTU,IP,IPG,IR,ITT,ITW,JAVA,JBL,JCI,JCP,JHF,JNJ,JNS,JNY,JP,JPM,JWN,K,KATE,KBH,KEY,KG,KLAC,KMB,KMG,KMI,KO,KR,KRB,KRI,KSE,KSS,L,LB,LEG,LEHMQ,LLTC,LLY,LMT,LNC,LOW,LPX,LSI,LU,LUV,LXK,M,MAR,MAS,MAT,MAY,MBI,MCD,MCK,MCO,MDP,MDT,MEDI,MEL,MER,MERQ,MET,MHS,MI,MIL,MKC,MMC,MMM,MO,MOLX,MON,MRK,MRO,MS,MSFT,MSI,MTG,MTLQQ,MU,MWV,MWW,MXIM,MYG,NAV,NBR,NCC,NCR,NE,NEE,NEM,NFB,NI,NKE,NOC,NOVL,NSC,NSM,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NXTL,NYT,ODP,OMC,OMX,ONE,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PCS,PD,PEG,PEP,PFE,PFG,PG,PGL,PGN,PGR,PH,PHM,PKI,PLD,PLL,PMCS,PNC,PNW,PPG,PPL,PRU,PSFT,PTC,PTV,PVN,PWER,PX,Q,QCOM,QLGC,R,RAI,RBK,RDC,RF,RHI,RIG,ROH,ROK,RRD,RSHCQ,RTN,RX,S,SAF,SANM,SBL,SBUX,SCHW,SDS,SEBL,SEE,SFA,SGP,SHW,SIAL,SLB,SLM,SLR,SNA,SNV,SO,SOTR,SPG,SPGI,SPLS,SRE,STI,STJ,STT,SUN,SVU,SWK,SWY,SYK,SYMC,SYY,T,TAP,TE,TEK,TER,TGNA,TGT,THC,TIF,TIN,TJX,TLAB,TMK,TMO,TNB,TOY,TRB,TROW,TRV,TSG,TT,TUP,TWX,TXN,TXT,TXU,UCL,UIS,UNH,UNM,UNP,UPC,UPS,USB,UST,UTX,UVN,VFC,VIAV,VMC,VRTS,VSTNQ,VZ,WAMUQ,WAT,WB,WBA,WEN,WFC,WHR,WLP,WM,WMB,WMT,WNDXQ,WOR,WWY,WY,WYE,X,XEL,XL,XLNX,XOM,XRX,YUM,ZBH,ZION"
2004-01-28,"A,AABA,AAPL,ABC,ABI,ABKFQ,ABS,ABT,ACV,ADBE,ADCT,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,ALL,ALTR,AM,AMAT,AMCC,AMD,AMGN,AN,ANDW,ANTM,AON,APA,APC,APCC,APD,APOL,ARNC,ASH,ASO,AT,ATI,AV,AVP,AVY,AW,AWE,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCR,BDK,BDX,BEAM,BEN,BF.B,BHGE,BIG,BIIB,BJS,BK,BLL,BLS,BMC,BMET,BMS,BMY,BNI,BOL,BR,BRCM,BSC,BSX,BUD,C,CA,CAG,CAH,CAR,CAT,CB,CBE,CBS,CCE,CCL,CCTYQ,CCU,CE,CEG,CF,CFC,CHIR,CI,CIEN,CIN,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CMVT,CNP,COF,COL,COP,COST,CPB,CPNLQ,CPWR,CR,CSCO,CSX,CTAS,CTB,CTL,CTX,CTXS,CVG,CVS,CVX,D,DALRQ,DCNAQ,DD,DDS,DE,DELL,DG,DGX,DHR,DIS,DJ,DLX,DOV,DOW,DPHIQ,DRI,DTE,DUK,DVN,DXC,DYN,EA,EBAY,EC,ECL,ED,EDS,EFX,EIX,EKDKQ,EMC,EMN,EMR,EOG,EOP,EP,EQR,ESRX,ETN,ETR,EXC,F,FBF,FCX,FDC,FDO,FDX,FE,FHN,FII,FISV,FITB,FLR,FMCC,FNMA,FRX,FTR,G,GAS,GD,GDT,GDW,GE,GENZ,GIS,GLK,GLW,GP,GPC,GPS,GR,GS,GT,GTW,GWW,HAL,HAS,HBAN,HCA,HCR,HD,HES,HET,HIG,HLT,HMA,HNZ,HOG,HON,HOT,HPC,HPQ,HRB,HSH,HSY,HUM,IBM,IFF,IGT,INTC,INTU,IP,IPG,IR,ITT,ITW,JAVA,JBL,JCI,JCP,JHF,JNJ,JNS,JNY,JP,JPM,JWN,K,KATE,KBH,KEY,KG,KLAC,KMB,KMG,KMI,KO,KR,KRB,KRI,KSE,KSS,L,LB,LEG,LEHMQ,LLTC,LLY,LMT,LNC,LOW,LPX,LSI,LU,LUV,LXK,M,MAR,MAS,MAT,MAY,MBI,MCD,MCK,MCO,MDP,MDT,MEDI,MEL,MER,MERQ,MET,MHS,MI,MIL,MKC,MMC,MMM,MO,MOLX,MON,MRK,MRO,MS,MSFT,MSI,MTG,MTLQQ,MU,MWV,MWW,MXIM,MYG,NAV,NBR,NCC,NCR,NE,NEE,NEM,NFB,NI,NKE,NOC,NOVL,NSC,NSM,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NXTL,NYT,ODP,OMC,OMX,ONE,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PCS,PD,PEG,PEP,PFE,PFG,PG,PGL,PGN,PGR,PH,PHM,PKI,PLD,PLL,PMCS,PNC,PNW,PPG,PPL,PRU,PSFT,PTC,PTV,PVN,PWER,PX,Q,QCOM,QLGC,R,RAI,RBK,RDC,RF,RHI,RIG,ROH,ROK,RRD,RSHCQ,RTN,RX,S,SAF,SANM,SBL,SBUX,SCHW,SDS,SEBL,SEE,SFA,SGP,SHW,SIAL,SLB,SLM,SLR,SNA,SNV,SO,SOTR,SPG,SPGI,SPLS,SRE,STI,STJ,STT,SUN,SVU,SWK,SWY,SYK,SYMC,SYY,T,TAP,TE,TEK,TER,TGNA,TGT,THC,TIF,TIN,TJX,TLAB,TMK,TMO,TNB,TOY,TRB,TROW,TRV,TSG,TT,TUP,TWX,TXN,TXT,TXU,UCL,UIS,UNH,UNM,UNP,UPC,UPS,USB,UST,UTX,UVN,VFC,VIAV,VMC,VRTS,VSTNQ,VZ,WAMUQ,WAT,WB,WBA,WEN,WFC,WHR,WLP,WM,WMB,WMT,WNDXQ,WOR,WWY,WY,WYE,X,XEL,XL,XLNX,XOM,XRX,YUM,ZBH,ZION"
2004-02-03,"A,AABA,AAPL,ABC,ABI,ABKFQ,ABS,ABT,ACV,ADBE,ADCT,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,ALL,ALTR,AM,AMAT,AMCC,AMD,AMGN,AN,ANDW,ANTM,AON,APA,APC,APCC,APD,APOL,ARNC,ASH,ASO,AT,ATI,AV,AVP,AVY,AW,AWE,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCR,BDK,BDX,BEAM,BEN,BF.B,BHGE,BIG,BIIB,BJS,BK,BLL,BLS,BMC,BMET,BMS,BMY,BNI,BOL,BR,BRCM,BSC,BSX,BUD,C,CA,CAG,CAH,CAR,CAT,CB,CBE,CBS,CCE,CCL,CCTYQ,CCU,CE,CEG,CF,CFC,CHIR,CI,CIEN,CIN,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CMVT,CNP,COF,COL,COP,COST,CPB,CPNLQ,CPWR,CR,CSCO,CSX,CTAS,CTB,CTL,CTX,CTXS,CVG,CVS,CVX,D,DALRQ,DCNAQ,DD,DDS,DE,DELL,DG,DGX,DHR,DIS,DJ,DLX,DOV,DOW,DPHIQ,DRI,DTE,DUK,DVN,DXC,DYN,EA,EBAY,EC,ECL,ED,EDS,EFX,EIX,EKDKQ,EMC,EMN,EMR,EOG,EOP,EP,EQR,ESRX,ETN,ETR,EXC,F,FBF,FCX,FDC,FDO,FDX,FE,FHN,FII,FISV,FITB,FLR,FMCC,FNMA,FRX,FTR,G,GAS,GD,GDT,GDW,GE,GENZ,GIS,GLK,GLW,GP,GPC,GPS,GR,GS,GT,GTW,GWW,HAL,HAS,HBAN,HCA,HCR,HD,HES,HET,HIG,HLT,HMA,HNZ,HOG,HON,HOT,HPC,HPQ,HRB,HSH,HSY,HUM,IBM,IFF,IGT,INTC,INTU,IP,IPG,IR,ITT,ITW,JAVA,JBL,JCI,JCP,JHF,JNJ,JNS,JNY,JP,JPM,JWN,K,KATE,KBH,KEY,KG,KLAC,KMB,KMG,KMI,KO,KR,KRB,KRI,KSE,KSS,L,LB,LEG,LEHMQ,LLTC,LLY,LMT,LNC,LOW,LPX,LSI,LU,LUV,LXK,M,MAR,MAS,MAT,MAY,MBI,MCD,MCK,MCO,MDP,MDT,MEDI,MEL,MER,MERQ,MET,MHS,MI,MIL,MKC,MMC,MMM,MO,MOLX,MON,MRK,MRO,MS,MSFT,MSI,MTG,MTLQQ,MU,MWV,MWW,MXIM,MYG,NAV,NBR,NCC,NCR,NE,NEE,NEM,NFB,NI,NKE,NOC,NOVL,NSC,NSM,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NXTL,NYT,ODP,OMC,OMX,ONE,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PCS,PD,PEG,PEP,PFE,PFG,PG,PGL,PGN,PGR,PH,PHM,PKI,PLD,PLL,PMCS,PNC,PNW,PPG,PPL,PRU,PSFT,PTC,PTV,PVN,PWER,PX,Q,QCOM,QLGC,R,RAI,RBK,RDC,RF,RHI,RIG,ROH,ROK,RRD,RSHCQ,RTN,RX,S,SAF,SANM,SBL,SBUX,SCHW,SDS,SEBL,SEE,SFA,SGP,SHW,SIAL,SLB,SLM,SLR,SNA,SNV,SO,SOTR,SPG,SPGI,SPLS,SRE,STI,STJ,STT,SUN,SVU,SWK,SWY,SYK,SYMC,SYY,T,TAP,TE,TEK,TER,TGNA,TGT,THC,TIF,TIN,TJX,TLAB,TMK,TMO,TNB,TOY,TRB,TROW,TRV,TSG,TT,TUP,TWX,TXN,TXT,TXU,UCL,UIS,UNH,UNM,UNP,UPC,UPS,USB,UST,UTX,UVN,VFC,VIAV,VMC,VRTS,VSTNQ,VZ,WAMUQ,WAT,WB,WBA,WEN,WFC,WHR,WLP,WM,WMB,WMT,WNDXQ,WOR,WWY,WY,WYE,X,XEL,XL,XLNX,XOM,XRX,YUM,ZBH,ZION"
2004-02-04,"A,AABA,AAPL,ABC,ABI,ABKFQ,ABS,ABT,ACV,ADBE,ADCT,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,ALL,ALTR,AM,AMAT,AMCC,AMD,AMGN,AN,ANDW,ANTM,AON,APA,APC,APCC,APD,APOL,ARNC,ASH,ASO,AT,ATI,AV,AVP,AVY,AW,AWE,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCR,BDK,BDX,BEAM,BEN,BF.B,BHGE,BIG,BIIB,BJS,BK,BLL,BLS,BMC,BMET,BMS,BMY,BNI,BOL,BR,BRCM,BSC,BSX,BUD,C,CA,CAG,CAH,CAR,CAT,CB,CBE,CBS,CCE,CCL,CCTYQ,CCU,CE,CEG,CF,CFC,CHIR,CI,CIEN,CIN,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CMVT,CNP,COF,COL,COP,COST,CPB,CPNLQ,CPWR,CR,CSCO,CSX,CTAS,CTB,CTL,CTX,CTXS,CVG,CVS,CVX,D,DALRQ,DCNAQ,DD,DDS,DE,DELL,DG,DGX,DHR,DIS,DJ,DLX,DOV,DOW,DPHIQ,DRI,DTE,DUK,DVN,DXC,DYN,EA,EBAY,EC,ECL,ED,EDS,EFX,EIX,EKDKQ,EMC,EMN,EMR,EOG,EOP,EP,EQR,ESRX,ETN,ETR,EXC,F,FBF,FCX,FDC,FDO,FDX,FE,FHN,FII,FISV,FITB,FLR,FMCC,FNMA,FRX,FTR,G,GAS,GD,GDT,GDW,GE,GENZ,GIS,GLK,GLW,GP,GPC,GPS,GR,GS,GT,GTW,GWW,HAL,HAS,HBAN,HCA,HCR,HD,HES,HET,HIG,HLT,HMA,HNZ,HOG,HON,HOT,HPC,HPQ,HRB,HSH,HSY,HUM,IBM,IFF,IGT,INTC,INTU,IP,IPG,IR,ITT,ITW,JAVA,JBL,JCI,JCP,JHF,JNJ,JNS,JNY,JP,JPM,JWN,K,KATE,KBH,KEY,KG,KLAC,KMB,KMG,KMI,KO,KR,KRB,KRI,KSE,KSS,L,LB,LEG,LEHMQ,LLTC,LLY,LMT,LNC,LOW,LPX,LSI,LU,LUV,LXK,M,MAR,MAS,MAT,MAY,MBI,MCD,MCK,MCO,MDP,MDT,MEDI,MEL,MER,MERQ,MET,MHS,MI,MIL,MKC,MMC,MMM,MO,MOLX,MON,MRK,MRO,MS,MSFT,MSI,MTG,MTLQQ,MU,MWV,MWW,MXIM,MYG,NAV,NBR,NCC,NCR,NE,NEE,NEM,NFB,NI,NKE,NOC,NOVL,NSC,NSM,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NXTL,NYT,ODP,OMC,OMX,ONE,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PCS,PD,PEG,PEP,PFE,PFG,PG,PGL,PGN,PGR,PH,PHM,PKI,PLD,PLL,PMCS,PNC,PNW,PPG,PPL,PRU,PSFT,PTC,PTV,PVN,PWER,PX,Q,QCOM,QLGC,R,RAI,RBK,RDC,RF,RHI,RIG,ROH,ROK,RRD,RSHCQ,RTN,RX,S,SAF,SANM,SBL,SBUX,SCHW,SDS,SEBL,SEE,SFA,SGP,SHW,SIAL,SLB,SLM,SLR,SNA,SNV,SO,SOTR,SPG,SPGI,SPLS,SRE,STI,STJ,STT,SUN,SVU,SWK,SWY,SYK,SYMC,SYY,T,TAP,TE,TEK,TER,TGNA,TGT,THC,TIF,TIN,TJX,TLAB,TMK,TMO,TNB,TOY,TRB,TROW,TRV,TSG,TT,TUP,TWX,TXN,TXT,TXU,UCL,UIS,UNH,UNM,UNP,UPC,UPS,USB,UST,UTX,UVN,VFC,VIAV,VMC,VRTS,VSTNQ,VZ,WAMUQ,WAT,WB,WBA,WEN,WFC,WHR,WLP,WM,WMB,WMT,WNDXQ,WOR,WWY,WY,WYE,X,XEL,XL,XLNX,XOM,XRX,YUM,ZBH,ZION"
