formation_month,top_5,portfolio_return
2004-03,"TRB,BLS,CMI,NVDA,EP",-0.06879488065356935
2004-04,"CIN,AYE,EBAY,RHI,EP",-0.03214659933272592
2004-05,"GR,TRB,FBF,CBE,DDS",5.3631337941608415
2004-06,"CBE,BOL,ATI,SLR,BLS",-0.25640392428624137
2004-09,"CBE,UVN,GDW,IGT,KBH",-0.035377741861367086
2004-10,"AAPL,GLK,AMD,CIEN,TER",0.1852943340811608
2004-11,"X,WMB,BLS,NVDA,GLK",-0.055858510117868576
2004-12,"UVN,CIEN,AYE,EA,NVDA",0.03350760005458573
2005-01,"SOV,AYE,GR,WEN,AAPL",0.11847119871274256
2005-02,"CBE,GDW,EP,TRB,SFA",-0.15523243913514798
2005-04,"CIEN,EP,GLW,ROH,GR",0.006380128810830788
2005-05,"BLS,SANM,ADSK,NVDA,EP",0.03454299420312505
2005-06,"TRB,GLK,BBY,BLS,ASN",0.06339721883688429
2005-08,"ASN,VLO,ADSK,BLS,NOV",0.026389918946916446
2005-10,"KRB,R,NTAP,EMN,STT",0.0012200786989495116
2005-11,"BSC,ACS,X,TRB,CIEN",0.26298463197986566
2005-12,"BSC,GR,BDK,TRB,HUM",-0.24505157193849536
2006-03,"GR,VIAV,CIEN,JNY,NUE",0.00802330285202708
2006-04,"GR,OMX,SANM,BRL,ASN",-0.043068506994038545
2006-06,"CBE,TRB,DDS,GOOGL,CIEN",-0.09041206691883782
2006-08,"THC,NVDA,AMD,F,SLR",0.022249424333574574
2006-09,"CBE,ROH,DRI,JNPR,GDW",-0.031807801656047595
2006-10,"ASN,ATI,AYE,PBG,NUE",0.083031288489403
2007-02,"CFC,BRL,BDK,BSC,TEX",1.1664642392579383
2007-04,"BRL,AMZN,SLM,UVN,CMI",0.06185744797466066
2007-05,"TRB,MO,ASN,AAPL,FCX",0.04764854178798883
2007-06,"CPWR,BOL,ASN,TIN,NVDA",0.06991708898427855
2007-08,"BDK,MS,KIM,PBG,DE",0.0851462597670303
2007-09,"TRB,BDK,BOL,GS,FCX",-0.06074528280906157
2007-11,"BDK,THC,MTG,VRSN,AIZ",-0.23481417407461064
2008-02,"CFC,BSC,CPWR,HET,BDK",-0.04794926907119128
2008-04,"BDK,MO,F,CMI,GOOGL",0.2632383142203475
2008-07,"BSC,BDK,ACS,ROH,BAC",-0.36706732336124953
2008-08,"SSP,SOV,MBI,FIS,AMD",-0.09565533927311547
2008-10,"ROH,FHN,HBAN,RF,MU",-0.30820026052974164
2008-12,"ACS,ROH,HIG,CPWR,GNW",-0.21704278617420303
2009-01,"SOV,GR,EP,MU,SLM",-0.17126177164233863
