Date,Close,daily_return_pct
2004-03-01,77.99031066894531,
2004-03-02,77.53374481201172,-0.5854135635792401
2004-03-03,77.67474365234375,0.18185480486450079
2004-03-04,77.87617492675781,0.259326603401
2004-03-05,78.13800048828125,0.3362075265890718
2004-03-08,77.1846694946289,-1.2200606461581054
2004-03-09,76.87577056884766,-0.4002076161027657
2004-03-10,75.58667755126953,-1.6768521577597117
2004-03-11,74.60645294189453,-1.2968219283221227
2004-03-12,75.58667755126953,1.313860357546326
2004-03-15,74.66015625,-1.2257732860940784
2004-03-16,75.0562973022461,0.5305923160937587
2004-03-17,75.89554595947266,1.1181588852524627
2004-03-18,75.91567993164062,0.026528529327296546
2004-03-19,74.82757568359375,-1.4333063327980122
2004-03-22,73.87753295898438,-1.2696425294153602
2004-03-23,73.74954986572266,-0.17323682604936108
2004-03-24,73.8101577758789,0.08218071875232269
2004-03-25,74.78714752197266,1.32365215782404
2004-03-26,74.80732727050781,0.026982909769657226
2004-03-29,75.85839080810547,1.40502752330256
2004-03-30,76.11444854736328,0.3375470221950172
2004-03-31,76.20204162597656,0.11508075048165534
2004-04-01,76.66016387939453,0.6011941985315516
2004-04-02,77.23957824707031,0.7558219789189913
2004-04-05,77.66410827636719,0.5496275859235178
2004-04-06,77.4148178100586,-0.320985422792075
2004-04-07,77.23286437988281,-0.23503695458175766
2004-04-08,77.05768585205078,-0.22681863380126233
2004-04-12,77.36091613769531,0.3935107605316901
2004-04-13,76.27613830566406,-1.4022298160229152
2004-04-14,76.39741516113281,0.1589971099254628
2004-04-15,76.10769653320312,-0.3792256941136385
2004-04-16,76.6938705444336,0.7701901882876561
2004-04-19,76.6938705444336,0.0
2004-04-20,75.40699768066406,-1.677934435482642
2004-04-21,75.91230773925781,0.6701103002849429
2004-04-22,76.97683715820312,1.4023146583841628
2004-04-23,77.05093383789062,0.09625841022178339
2004-04-26,76.94315338134766,-0.13988208990397544
2004-04-27,77.01052856445312,0.08756488413146357
2004-04-28,76.01338958740234,-1.2948086393358982
2004-04-29,75.34632873535156,-0.8775570405050503
2004-04-30,74.76020050048828,-0.777912135469816
2004-05-03,75.56196594238281,1.0724495607650208
2004-05-04,75.5013198852539,-0.08026003078738242
2004-05-05,75.98645782470703,0.6425555741150335
2004-05-06,75.33285522460938,-0.86015668950572
2004-05-07,74.08641052246094,-1.6545831144088363
2004-05-10,73.32508087158203,-1.0276238860945974
2004-05-11,73.94496154785156,0.8453869656893431
2004-05-12,74.41656494140625,0.6377762374648155
2004-05-13,74.10664367675781,-0.4164681141792359
2004-05-14,74.14034271240234,0.04547370380383331
2004-05-17,73.50696563720703,-0.8542947766673303
2004-05-18,73.87753295898438,0.5041254506495063
2004-05-19,73.62149810791016,-0.34656659585041716
2004-05-20,73.85735321044922,0.32036172667031515
2004-05-21,73.9853515625,0.17330481866315584
2004-05-24,74.29525756835938,0.4188748168582723
2004-05-25,75.35980224609375,1.4328568371337669
2004-05-26,75.6225814819336,0.34869947638891396
2004-05-27,76.04708099365234,0.5613396202563736
2004-05-28,76.04032135009766,-0.008888761365144493
2004-06-01,75.93927001953125,-0.13289177211804892
2004-06-02,76.22224426269531,0.37263229300370515
2004-06-03,75.52153015136719,-0.9193039618633603
2004-06-04,76.12117767333984,0.7940087029099985
2004-06-07,77.28003692626953,1.5223874463723197
2004-06-08,77.38783264160156,0.13948714263021245
2004-06-09,76.66690063476562,-0.931583147152748
2004-06-10,77.0442123413086,0.49214420228156364
2004-06-14,76.28289031982422,-0.9881625087056367
2004-06-15,76.82190704345703,0.7066023866858284
2004-06-16,76.80841064453125,-0.017568424743930056
2004-06-17,76.6938705444336,-0.14912442418284488
2004-06-18,76.83854675292969,0.1886411618934769
2004-06-21,76.5478286743164,-0.37834926726043605
2004-06-22,76.93326568603516,0.5035244217816315
2004-06-23,77.59591674804688,0.8613322937778278
2004-06-24,77.35247039794922,-0.3137360318689497
2004-06-25,76.98054504394531,-0.48081897331848644
2004-06-28,76.71685028076172,-0.3425472800082985
2004-06-29,77.0346908569336,0.4143034744109819
2004-06-30,77.4471664428711,0.5354413464234486
2004-07-01,76.37200164794922,-1.388255819165407
2004-07-02,76.33139038085938,-0.05317559604768318
2004-07-06,75.66197204589844,-0.8769895735173172
2004-07-07,75.88511657714844,0.29492296488735636
2004-07-08,75.35768127441406,-0.6950444652715992
2004-07-09,75.55375671386719,0.2601930369103611
2004-07-12,75.58757781982422,0.04476429422974881
2004-07-13,75.64167022705078,0.07156256198008748
2004-07-14,75.41175842285156,-0.3039486086294785
2004-07-15,74.92488098144531,-0.6456253661083156
2004-07-16,74.86404418945312,-0.08119704855754639
2004-07-19,74.54618835449219,-0.42457743019674865
2004-07-20,75.49288940429688,1.2699523217777564
2004-07-21,74.09988403320312,-1.8452140090089886
2004-07-22,74.30274200439453,0.27376287269289534
2004-07-23,73.6806411743164,-0.8372515109083434
2004-07-26,73.53861236572266,-0.19276272075012812
2004-07-27,74.22835540771484,0.9379331752439768
2004-07-28,74.4515380859375,0.3006703799333543
2004-07-29,74.76937103271484,0.42689910101048056
2004-07-30,74.95193481445312,0.24416920888421512
2004-08-02,75.10745239257812,0.20748974460764735
2004-08-03,74.52593231201172,-0.7742508393532854
2004-08-04,74.51914978027344,-0.009100901562542063
2004-08-05,73.30196380615234,-1.6333868243398886
2004-08-06,72.2538070678711,-1.429916313092383
2004-08-09,72.35527801513672,0.1404368176341375
2004-08-10,73.28843688964844,1.2896901236651992
2004-08-11,73.13966369628906,-0.2029968159689144
2004-08-12,72.34175109863281,-1.0909437606516303
2004-08-13,72.4837417602539,0.1962776121184895
2004-08-16,73.23436737060547,1.035577899433382
2004-08-17,73.64683532714844,0.5632163850827876
2004-08-18,74.40422058105469,1.028401628585729
2004-08-19,74.18779754638672,-0.29087467482062923
2004-08-20,74.70850372314453,0.701875771999072
2004-08-23,74.51914978027344,-0.2534570141744519
2004-08-24,74.62061309814453,0.13615737454100163
2004-08-25,75.12776184082031,0.6796362581593218
2004-08-26,75.12776184082031,0.0
2004-08-27,75.36444091796875,0.3150354427567059
2004-08-30,74.74232482910156,-0.8254769507868298
2004-08-31,75.13452911376953,0.5247418856247021
2004-09-01,75.2764892578125,0.18894128401072408
2004-09-02,76.1285400390625,1.1318949510674248
2004-09-03,75.8175048828125,-0.4085657705906409
2004-09-07,76.31785583496094,0.6599412008108319
2004-09-08,76.1285400390625,-0.24806225728856157
2004-09-09,76.0609359741211,-0.08880252387175602
2004-09-10,76.453125,0.5156247696088689
2004-09-13,76.70332336425781,0.32725721055588686
2004-09-14,76.85885620117188,0.20277196618385673
2004-09-15,76.27731323242188,-0.7566375529032832
2004-09-16,76.50723266601562,0.30142571080495895
2004-09-17,76.83250427246094,0.4251514466158346
2004-09-20,76.37076568603516,-0.6009677685219983
2004-09-21,76.70346069335938,0.4356313627808195
2004-09-22,75.74604797363281,-1.2482001608168036
2004-09-23,75.338623046875,-0.5378827511893891
2004-09-24,75.6849136352539,0.45964549705592717
2004-09-27,75.20281219482422,-0.6369848590342175
2004-09-28,75.56270599365234,0.47856428280337315
2004-09-29,75.94296264648438,0.503233238978984
2004-09-30,75.88864135742188,-0.07152906229819234
2004-10-01,77.1719970703125,1.6911038199330042
2004-10-04,77.30101013183594,0.16717600479601025
2004-10-05,77.34175872802734,0.05271418332297717
2004-10-06,77.87141418457031,0.6848246862416252
2004-10-07,77.03621673583984,-1.0725340710403541
2004-10-08,76.3979263305664,-0.8285588679181388
2004-10-11,76.71024322509766,0.40880284260580435
2004-10-12,76.41148376464844,-0.38946488485578357
2004-10-13,75.7392578125,-0.8797446653685315
2004-10-14,75.12809753417969,-0.8069266797323227
2004-10-15,75.54911041259766,0.5603933711038289
2004-10-18,75.83426666259766,0.3774448811411091
2004-10-19,75.19599914550781,-0.8416610922468926
2004-10-20,75.04662322998047,-0.19864875422200834
2004-10-21,75.53556060791016,0.6515114963018931
2004-10-22,74.68672943115234,-1.123750416262781
2004-10-25,74.59848022460938,-0.11815915252296749
2004-10-26,75.7392578125,1.5292236309048635
2004-10-27,76.64910888671875,1.2012938870765932
2004-10-28,76.88002014160156,0.30125758568710914
2004-10-29,76.86638641357422,-0.017733772704831008
2004-11-01,77.0769271850586,0.2739048644118336
2004-11-02,77.1041030883789,0.03525815612117622
2004-11-03,78.07511901855469,1.259357013806084
2004-11-04,79.14116668701172,1.3654127996957532
2004-11-05,79.63689422607422,0.6263839160003837
2004-11-08,79.52146911621094,-0.14493924076899312
2004-11-09,79.36527252197266,-0.19642065969633915
2004-11-10,79.4264144897461,0.07703869189954471
2004-11-11,80.0307388305664,0.7608606591429812
2004-11-12,80.6622085571289,0.7890339834290216
2004-11-15,80.86044311523438,0.24575890203286654
2004-11-16,80.2815170288086,-0.7159571035255774
2004-11-17,80.75827026367188,0.5938518011464611
2004-11-18,80.86721801757812,0.1349060022590054
2004-11-19,79.96825408935547,-1.1116543270070833
2004-11-22,80.34962463378906,0.4769024268148403
2004-11-23,80.47222900390625,0.15258860346389902
2004-11-24,80.66291046142578,0.23695312020035608
2004-11-26,80.60160064697266,-0.0760074414652423
2004-11-29,80.23385620117188,-0.4562495568933733
2004-11-30,80.28833770751953,0.06790338758124737
2004-12-01,81.20093536376953,1.136650330929112
2004-12-02,81.26903533935547,0.08386599893321911
2004-12-03,81.2145767211914,-0.06701029234155165
2004-12-06,81.18732452392578,-0.03355579548137699
2004-12-07,80.43132781982422,-0.9311757820997912
2004-12-08,80.9012680053711,0.5842750558583409
2004-12-09,81.18732452392578,0.3535871879482677
2004-12-10,81.26903533935547,0.10064479388727232
2004-12-13,81.9773178100586,0.8715280890754462
2004-12-14,82.26339721679688,0.3489738556720301
2004-12-15,82.32466888427734,0.07448229656623617
2004-12-16,82.2770004272461,-0.057903004867543295
2004-12-17,81.72822570800781,-0.6669843533291364
2004-12-20,81.74874114990234,0.025102027747214706
2004-12-21,82.3782730102539,0.7700814122595379
2004-12-22,82.57671356201172,0.24088942934397117
2004-12-23,82.63825225830078,0.07452306302169198
2004-12-27,82.46720123291016,-0.2069877093430983
2004-12-28,82.9188003540039,0.547610582561564
2004-12-29,83.04199981689453,0.14857844344666749
2004-12-30,82.88462829589844,-0.18950834679209994
2004-12-31,82.70670318603516,-0.2146659923817129
2005-01-03,82.31668090820312,-0.4715727538489145
2005-01-04,81.31080627441406,-1.2219572299213333
2005-01-05,80.74970245361328,-0.6900728777760823
2005-01-06,81.1602554321289,0.5084266146385685
2005-01-07,81.0439453125,-0.14330920844153328
